"";"voting.group";"slope_with_covs";"slope_without_covs";"slope_with_covs_add_cntry";"slope_without_covs_add_cntry";"n.x";"observed_r";"n.y";"anti.imm";"pro.env"
"242";"SE: Socialdemokraterna";0,234764949207965;0,285034556814752;0,484589567294979;0,577962792305718;1346;0,177211581605695;367;0;0
"243";"SE: Sverigedemokraterna";0,0975749985782393;0,0980657012056584;0,347399616665254;0,390993936696624;1346;0,0395895017654619;86;1;0
"244";"SE: Vänsterpartiet";0,360037954436598;0,42807460632453;0,609862572523613;0,721002841815495;1346;0,388812231914039;75;0;1
"245";"SI: DESUS - Demokraticna stranka upokojencev Slovenije";0,269857097296637;0,292812491282085;0,445220041227069;0,508691319353915;1148;0,130131624464827;58;0;0
"246";"SI: did not vote";0,214759233581591;0,24376832774024;0,390122177512023;0,459647155812071;1148;-0,0523316010956934;296;0;0
"247";"SI: Don't know";0,244525414775144;0,276233505971742;0,419888358705575;0,492112334043572;1148;0,0745804164926166;125;0;0
"248";"SI: not eligible: age";0,311662530248007;0,365836007032118;0,487025474178439;0,581714835103949;1148;0,233043076462334;70;0;0
"249";"SI: not eligible: citizenship";0,30792576528441;0,356009557020267;0,483288709214841;0,571888385092097;1148;0,490138851779429;9;0;0
"250";"SI: not eligible: other";0,257662209383693;0,286824586043647;0,433025153314125;0,502703414115478;1148;1;2;0;0
"251";"SI: NSI - Nova Slovenija – Kršcanski demokrati";0,295565266955945;0,332300206240968;0,470928210886376;0,548179034312798;1148;0,143565572065737;37;0;0
"252";"SI: Other";0,297656965036759;0,3509093523896;0,47301990896719;0,56678818046143;1148;0,157551924514815;24;0;0
"253";"SI: PS - Pozitivna Slovenija";0,32691046131277;0,380122429643548;0,502273405243202;0,596001257715378;1148;-0,177156219368693;14;0;0
"254";"SI: Refusal";0,244192919271714;0,283539668998094;0,419555863202146;0,499418497069924;1148;0,160496542603499;56;0;0
"255";"SI: SD - Socialni demokrati";0,284122783597792;0,32522540637777;0,459485727528223;0,5411042344496;1148;-0,00655613924195648;74;0;0
"256";"SI: SDS - Slovenska demokratska stranka";0,231333180546932;0,254464520442858;0,406696124477364;0,470343348514688;1148;0,0139830871908449;122;1;0
"257";"SI: SLS  - Slovenska ljudska stranka";0,187901803159691;0,203127944918688;0,363264747090122;0,419006772990518;1148;0,092071584679124;19;0;0
"258";"SI: SMC - Stranka Mira Cerarja";0,276908281265128;0,314835160413009;0,45227122519556;0,53071398848484;1148;0,0358309111159089;216;0;0
"259";"SI: ZL - Združena levica (DSD, IDS in Stranka TRS)";0,344023760762916;0,413224534391519;0,519386704693348;0,629103362463349;1148;-0,252673706439699;26;0;1
